episode_id,group,warn,n_steps,duration_s,has_raw_policy_delta_diag,swing_start_median_rad,swing_end_median_rad,swing_min_rad,swing_p01_rad,swing_median_rad,swing_p99_rad,swing_max_rad,swing_range_rad,swing_max_abs_step_rad,boom_start_median_rad,boom_end_median_rad,boom_min_rad,boom_p01_rad,boom_median_rad,boom_p99_rad,boom_max_rad,boom_range_rad,boom_max_abs_step_rad,stick_start_median_rad,stick_end_median_rad,stick_min_rad,stick_p01_rad,stick_median_rad,stick_p99_rad,stick_max_rad,stick_range_rad,stick_max_abs_step_rad,bucket_start_median_rad,bucket_end_median_rad,bucket_min_rad,bucket_p01_rad,bucket_median_rad,bucket_p99_rad,bucket_max_rad,bucket_range_rad,bucket_max_abs_step_rad,max_abs_step_any_axis_rad
42,pre_diag_26_43,False,945,47.225508434,False,3.771220088005066,3.7595090866088867,3.7044613361358643,3.738858251571655,3.780034065246582,6.419146537780762,6.450911521911621,2.746450185775757,0.07239627838134766,0.10524334758520126,0.08731881901621819,-0.15865042805671692,-0.14720804691314698,0.12653636932373047,0.24468957960605606,0.29269173741340637,0.4513421654701233,0.04918338358402252,-0.7105235457420349,-0.7114834785461426,-0.7443828582763672,-0.7228692984580993,-0.7110471129417419,-0.6841550779342653,-0.6507634520530701,0.09361940622329712,0.034976422786712646,-0.6702064275741577,1.0334966778755188,-1.782400131225586,-1.7809689044952393,-0.046425752341747284,1.0580395078659057,1.0693632364273071,2.851763367652893,0.13100439310073853,0.13100439310073853
43,pre_diag_26_43,False,927,46.271729158,False,3.76240611076355,3.792757511138916,3.7341318130493164,3.7405896186828613,3.7728781700134277,6.358343935012817,6.372476577758789,2.6383447647094727,0.1624903678894043,0.08604472875595093,0.06897541135549545,-0.11449360102415085,-0.10654885321855545,0.11728612333536148,0.18996931582689286,0.22759093344211578,0.34208453446626663,0.04555308818817139,-0.7129669785499573,-0.7086909115314484,-0.7288495302200317,-0.7267934620380402,-0.7133160829544067,-0.6815510547161102,-0.6264335513114929,0.10241597890853882,0.035395264625549316,-0.5551892518997192,1.0185392498970032,-1.6521985530853271,-1.6521985530853271,-0.4032059609889984,1.048579797744751,1.0623818635940552,2.7145804166793823,0.08499753475189209,0.1624903678894043
47,raw_diag_47_65,True,917,45.821049657,True,3.779772162437439,3.9287359714508057,3.7434170246124268,3.7603048610687257,3.937462568283081,6.288337383270264,6.310342311859131,2.566925287246704,0.06614828109741211,0.11414453387260437,0.14931291341781616,-0.06736970692873001,-0.0537002894282341,0.2249729335308075,0.2878201425075532,0.3698701858520508,0.4372398927807808,0.039444439113140106,-0.7805112600326538,-0.7783295512199402,-0.7951719760894775,-0.7901733565330505,-0.780511200428009,-0.7675957679748535,-0.7476990222930908,0.04747295379638672,0.0345575213432312,-0.5674382448196411,0.7613926231861115,-1.241744875907898,-1.2305324506759643,-0.31600990891456604,1.1185017728805542,1.1290611028671265,2.3708059787750244,0.08386129140853882,0.08386129140853882
48,raw_diag_47_65,False,938,46.837139036,True,3.7701728343963623,3.762057065963745,3.712769031524658,3.7402753829956055,3.7721798419952393,6.358104043006897,6.374919891357422,2.6621508598327637,0.0894308090209961,0.11536625772714615,0.24678955227136612,-0.14800390601158142,-0.1085996165126562,0.11641345918178558,0.2795825442671776,0.3216641843318939,0.46966809034347534,0.044820040464401245,-0.7525859475135803,-0.7554832100868225,-0.784525454044342,-0.770213782787323,-0.7526732385158539,-0.7223149687051773,-0.7042403221130371,0.08028513193130493,0.03623300790786743,-0.6258995831012726,0.7348677515983582,-1.5486034154891968,-1.5370930969715118,-0.26723016798496246,1.005541535615921,1.0241541862487793,2.572757601737976,0.15342587232589722,0.15342587232589722
49,raw_diag_47_65,False,936,46.774145875,True,3.7914658784866333,3.833179235458374,3.7651987075805664,3.7713685512542723,3.799093008041382,6.402967357635498,6.415655612945557,2.6504569053649902,0.06562376022338867,0.09442231059074402,0.2681698203086853,-0.10332348942756653,-0.06469062641263008,0.24870942533016205,0.2855620384216308,0.31869712471961975,0.4220206141471863,0.04537855088710785,-0.7154104709625244,-0.7134906053543091,-0.7308391332626343,-0.7296610593795776,-0.7148868441581726,-0.6968733221292496,-0.6764895915985107,0.054349541664123535,0.03525567054748535,-0.5869615375995636,0.7018760442733765,-1.5624722242355347,-1.5564813911914825,-0.447322279214859,0.8695077747106552,0.8771692514419556,2.4396414756774902,0.1967841386795044,0.1967841386795044
50,raw_diag_47_65,False,1009,50.378929124,True,3.7907679080963135,3.7139731645584106,3.688229560852051,3.7025413513183594,3.7975223064422607,6.414192409515381,6.421834468841553,2.733604907989502,0.059689998626708984,0.12461650371551514,0.24521875381469727,-0.09005898982286453,-0.06753027439117432,0.21903882920742035,0.27435179114341735,0.35011303424835205,0.4401720240712166,0.044854968786239624,-0.7164576053619385,-0.7161958515644073,-0.7394959926605225,-0.7314674854278564,-0.7175048589706421,-0.7010638451576233,-0.6888116598129272,0.050684332847595215,0.021642088890075684,-0.6254777908325195,0.5666154325008392,-1.6111088991165161,-1.6042325544357299,-0.31507837772369385,0.7621616053581237,0.7710627913475037,2.3821716904640198,0.16455614566802979,0.16455614566802979
51,raw_diag_47_65,False,1096,54.74119205,True,3.781866669654846,3.9043015241622925,3.744952917098999,3.755590546131134,3.8995890617370605,6.313379287719727,6.317393779754639,2.5724408626556396,0.0422368049621582,0.12793263792991638,0.19364427775144577,-0.08866272121667862,-0.07854854501783848,0.1889318898320198,0.2222903653979301,0.2644173800945282,0.3530801013112068,0.04527384415268898,-0.7188138365745544,-0.7173303067684174,-0.7415903806686401,-0.730952587723732,-0.7187265753746033,-0.7056278377771378,-0.6939429044723511,0.04764747619628906,0.020839273929595947,-0.5860688090324402,0.6671475470066071,-1.8540195226669312,-1.847114509344101,-0.4074917584657669,0.882158049941063,0.8896979689598083,2.7437174916267395,0.12195181846618652,0.12195181846618652
53,raw_diag_47_65,False,1071,53.533870274,True,3.77305269241333,3.8514180183410645,3.7412877082824707,3.7541332721710203,3.8529887199401855,6.346418762207032,6.353172779083252,2.6118850708007812,0.07976150512695312,0.10602875053882599,0.1472185179591179,-0.13456489145755768,-0.08335692659020424,0.2108357697725296,0.24711417704820632,0.3027448058128357,0.43730969727039337,0.045378558337688446,-0.7169812321662903,-0.7127924561500549,-0.73286372423172,-0.7252366185188294,-0.7166321873664856,-0.6921382129192353,-0.6677629351615906,0.0651007890701294,0.034732043743133545,-0.5879567563533783,0.7897760570049286,-1.76373291015625,-1.7557480931282043,-0.37808650732040405,1.0274811387062073,1.0344609022140503,2.7981938123703003,0.08214637637138367,0.08214637637138367
54,raw_diag_47_65,False,1035,51.736231471,True,3.7902441024780273,3.8083781003952026,3.7501888275146484,3.764336566925049,3.8128461837768555,6.335660247802735,6.353172779083252,2.6029839515686035,0.06073760986328125,0.11074113845825195,0.06693337857723236,-0.12095131725072861,-0.09808400645852089,0.21903882920742035,0.25348252475261684,0.2977880835533142,0.4187394008040428,0.05843362212181091,-0.7180284261703491,-0.7114834785461426,-0.7410668134689331,-0.7293137001991272,-0.719075620174408,-0.6946445047855377,-0.6640977263450623,0.07696908712387085,0.03490656614303589,-0.5768185257911682,0.6988353431224823,-2.108447551727295,-2.1069295263290404,0.08413222432136536,0.7078915047645569,0.708388090133667,2.816835641860962,0.15954959392547607,0.15954959392547607
55,raw_diag_47_65,False,1025,51.193170903,True,3.788498878479004,3.779702305793762,3.740135908126831,3.758157501220703,3.7929494380950928,6.304627628326416,6.316206932067871,2.57607102394104,0.13072490692138672,0.09337511658668518,0.15201818197965622,-0.16336281597614288,-0.09765466123819351,0.14329153299331665,0.23899141907691954,0.2747148275375366,0.4380776435136795,0.05605997145175934,-0.7212573289871216,-0.7185520529747009,-0.738623321056366,-0.7353072166442871,-0.7241370677947998,-0.6902832674980164,-0.6572909951210022,0.08133232593536377,0.031066834926605225,-0.5836097300052643,0.2744791507720947,-2.1006476879119873,-2.09940016746521,-0.0824715867638588,0.4973315167427063,0.6157110333442688,2.716358721256256,0.09520381689071655,0.13072490692138672
56,raw_diag_47_65,False,1087,54.319703677,True,3.76092267036438,3.7353535890579224,3.7049849033355713,3.7253074502944945,3.7737510204315186,6.2666777229309085,6.285279750823975,2.5802948474884033,0.09847116470336914,0.09354963898658752,0.07426375895738602,-0.1310742199420929,-0.09819990277290344,0.220086008310318,0.2711194401979448,0.306479811668396,0.4375540316104889,0.04586723446846008,-0.7368780076503754,-0.7334745824337006,-0.7463027834892273,-0.7438837838172913,-0.7358307838439941,-0.7115707397460938,-0.6769084930419922,0.06939429044723511,0.03515094518661499,-0.5786073207855225,0.8518194258213043,-1.7096954584121704,-1.7074655103683472,0.19674739241600037,0.9714432048797608,0.9752378463745117,2.684933304786682,0.10481023788452148,0.10481023788452148
57,raw_diag_47_65,False,926,46.242688982,True,3.793734908103943,3.882048487663269,3.769003391265869,3.777285099029541,3.8087446689605713,6.369753837585449,6.386159896850586,2.617156505584717,0.09400367736816406,0.08342673629522324,0.1221206784248352,-0.13473941385746002,-0.1032798532396555,0.17505652457475662,0.2045351229608059,0.2480112910270691,0.3827507048845291,0.04530873894691467,-0.7380996942520142,-0.7323401272296906,-0.7531095743179321,-0.7466081976890564,-0.7374016046524048,-0.7202014029026031,-0.6799104809761047,0.07319909334182739,0.03504621982574463,-0.5676110088825226,0.7481469213962555,-1.5418423414230347,-1.5366634726524353,-0.5047889947891235,0.8665120154619217,0.871040940284729,2.4128832817077637,0.12392830848693848,0.12392830848693848
58,raw_diag_47_65,False,997,49.805130107,True,3.7898080348968506,3.7994072437286377,3.7286863327026367,3.7605840969085693,3.7983598709106445,6.354851188659668,6.364168643951416,2.6354823112487793,0.06105184555053711,0.08691740036010742,0.1500983014702797,-0.09215337783098221,-0.08153480321168899,0.17819811403751373,0.24078282475471477,0.298974871635437,0.3911282494664192,0.05180136859416962,-0.7412412762641907,-0.7387105822563171,-0.7974409461021423,-0.7534586191177368,-0.7412412762641907,-0.7130158376693727,-0.6519502401351929,0.14549070596694946,0.035255610942840576,-0.5589982569217682,0.31517238914966583,-2.0288403034210205,-2.0153638172149657,-0.2154928296804428,0.46511006355285645,0.538433849811554,2.5672741532325745,0.16273142397403717,0.16273142397403717
59,raw_diag_47_65,False,907,45.321605371,True,3.7922513484954834,3.8248016834259033,3.765024185180664,3.7728556966781617,3.8069121837615967,6.353244180679321,6.367310047149658,2.602285861968994,0.06154060363769531,0.10279989242553711,0.1854935884475708,-0.11239920556545258,-0.10205987051129341,0.2502802312374115,0.31411738514900206,0.3366740047931671,0.4490732103586197,0.05239477753639221,-0.7445574402809143,-0.7413285970687866,-0.76619952917099,-0.757113300561905,-0.744382917881012,-0.7095873010158539,-0.6592108607292175,0.10698866844177246,0.03563964366912842,-0.5727708339691162,0.2629490941762924,-1.8700122833251953,-1.8599441766738891,-0.0780903548002243,0.5833585393428802,0.5962897539138794,2.4663020372390747,0.164658784866333,0.164658784866333
60,raw_diag_47_65,True,811,40.480190711,True,3.7673803567886353,3.7270631790161133,3.6899750232696533,3.7086430549621583,3.77601957321167,6.363296031951904,6.388777732849121,2.6988027095794678,0.06778812408447266,0.10908307880163193,0.22991222888231277,-0.15201817452907562,-0.09539969563484192,0.26110124588012695,0.31308413445949546,0.35587263107299805,0.5078908056020737,0.05804964900016785,-0.7468263804912567,-0.7424630522727966,-0.7744025588035583,-0.7633720874786377,-0.7464773058891296,-0.7103350043296814,-0.6852162480354309,0.08918631076812744,0.04384267330169678,-0.581352174282074,0.9240447878837585,-1.432254433631897,-1.425516629219055,-0.5392982959747314,1.0732687830924987,1.078839659690857,2.511094093322754,0.10768657922744751,0.10768657922744751
61,raw_diag_47_65,False,836,41.73149899,True,3.762929916381836,3.766874313354492,3.7134671211242676,3.739863383769989,3.851417899131775,6.30917329788208,6.332403659820557,2.618936538696289,0.062308311462402344,0.11728612333536148,0.21090558171272278,-0.11676252633333206,-0.09829693995416164,0.21240657567977905,0.26660252809524515,0.3141592741012573,0.4309218004345894,0.04642575979232788,-0.7514514923095703,-0.7464773058891296,-0.779464066028595,-0.7617751479148864,-0.7520623207092285,-0.7225296288728715,-0.6771528124809265,0.10231125354766846,0.030543208122253418,-0.5833978652954102,0.5229265093803406,-1.6520020961761475,-1.6415842175483704,-0.10547763854265213,0.8267002820968627,0.8385285139083862,2.4905306100845337,0.1554950773715973,0.1554950773715973
62,raw_diag_47_65,False,886,44.283298068,True,3.769387722015381,3.774536371231079,3.744080066680908,3.751855754852295,3.775234341621399,6.305901002883911,6.3217573165893555,2.5776772499084473,0.0972146987915039,0.07522369176149368,0.17819811403751373,-0.14304718375205994,-0.11588986217975616,0.16205381602048874,0.1966322846710682,0.2203303575515747,0.36337754130363464,0.04572762455791235,-0.6993533968925476,-0.7005751430988312,-0.7201228737831116,-0.7143894046545028,-0.7000515460968018,-0.6827518671751023,-0.6616542935371399,0.05846858024597168,0.02317798137664795,-0.5643090307712555,0.4889633059501648,-1.579925537109375,-1.5679925858974457,-0.3919239193201065,0.7636529326438903,0.7783180475234985,2.3582435846328735,0.07896196842193604,0.0972146987915039
63,raw_diag_47_65,False,978,48.83983819,True,3.7766305208206177,3.740153193473816,3.694338321685791,3.7288075613975527,3.783262848854065,6.257083749771118,6.2762041091918945,2.5818657875061035,0.07417631149291992,0.11135199666023254,0.16929693520069122,-0.09372418373823166,-0.06382494032382965,0.13810789585113525,0.21447269096970561,0.2586927115917206,0.35241689532995224,0.06161012127995491,-0.7000515460968018,-0.7042403221130371,-0.7299315333366394,-0.7184979051351548,-0.7030186057090759,-0.671754537820816,-0.6440264582633972,0.08590507507324219,0.03591889142990112,-0.5764409005641937,0.2076072171330452,-1.7434446811676025,-1.7311113750934601,-0.5748523771762848,0.6348482435941697,0.6526584029197693,2.396103084087372,0.09673160314559937,0.09673160314559937
65,raw_diag_47_65,False,957,47.811110518,True,3.7788994312286377,3.6791539192199707,3.639953851699829,3.6674045944213867,3.78666615486145,6.289775657653808,6.301511287689209,2.66155743598938,0.07836532592773438,0.11746066063642502,0.1563815027475357,-0.15952308475971222,-0.11756817102432252,0.13055062294006348,0.19715936303138726,0.21694441139698029,0.3764674961566925,0.06492624990642071,-0.7099126577377319,-0.7097381353378296,-0.7681891918182373,-0.7251843214035034,-0.7113961577415466,-0.6882042503356934,-0.6602580547332764,0.10793113708496094,0.02680826187133789,-0.5778713226318359,0.6758319437503815,-1.5641212463378906,-1.5552156257629395,-0.4311467707157135,0.8513917517662047,0.8606022000312805,2.424723446369171,0.11077774316072464,0.11077774316072464
